foldername,placename,電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,轄管分局,備註
新竹市警察局第三分局,公寓,FOA00338,高峰里,新竹市東區高峰里8鄰寶山路174號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00339,高峰里,新竹市東區高峰里8鄰寶山路178號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00340,高峰里,新竹市東區高峰里10鄰寶山路26-28號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,食品工業研究所,FOA00341,新光里,新竹市東區新光里1鄰食品路331號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00342,新光里,新竹市東區新光里13鄰明湖路112巷7號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00343,新光里,新竹市東區新光里13鄰明湖路106號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00344,新光里,新竹市東區新光里13鄰明湖路108號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,聖經書院,FOA00345,新光里,新竹市東區新光里4鄰高峰路56號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00346,新光里,新竹市東區新光里13鄰明湖路110號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00347,新光里,新竹市東區新光里1鄰食品路361號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00348,新光里,新竹市東區新光里20鄰高峰路120-122號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00349,新光里,新竹市東區新光里1鄰食品路409號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00350,新光里,新竹市東區新光里13鄰食品路432號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00351,新光里,新竹市東區新光里13鄰明湖路112巷6號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,聖經書院,FOA00352,新光里,新竹市東區新光里4鄰高峰路56號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,食品工業研究所,FOA00353,新光里,新竹市東區新光里1鄰食品路331號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,食品工業研究所,FOA00354,新光里,新竹市東區新光里1鄰食品路331號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00355,新光里,新竹市東區新光里食品路365-369號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00356,新光里,新竹市東區新光里1鄰明湖路131巷3號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,中華電信,FOA00357,明湖里,新竹市東區明湖里明湖路1006巷2號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00358,柴橋里,新竹市東區柴橋里13鄰柴橋路138號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00359,柴橋里,新竹市東區柴橋里19鄰柴橋路59巷70號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00360,柴橋里,新竹市東區柴橋里19鄰柴橋路59巷70號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00361,明湖里,新竹市東區明湖里8鄰明湖路1050巷55號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00362,湖濱里,新竹市東區湖濱里1鄰明湖路446-1號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00363,湖濱里,新竹市東區湖濱里1鄰明湖路410號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00364,湖濱里,新竹市東區湖濱里1鄰明湖路442號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00365,湖濱里,新竹市東區湖濱里1鄰明湖路422號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00366,湖濱里,新竹市東區湖濱里7鄰明湖路442巷28-30號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00367,湖濱里,新竹市東區湖濱里1鄰明湖路416號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00368,高峰里,新竹市東區高峰里11鄰高峰路1號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00369,高峰里,新竹市東區高峰里11鄰高峰路35號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,天主堂修女院,FOA00371,高峰里,新竹市東區高峰里12鄰高峰路111號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,天主堂修女院,FOA00372,高峰里,新竹市東區高峰里12鄰高峰路111號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00373,高峰里,新竹市東區高峰里11鄰高峰路55巷4號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00374,光鎮里,新竹市東區光鎮里3鄰南大路573-1號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00375,光鎮里,新竹市東區光鎮里15鄰南大路523-3號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00376,光鎮里,新竹市東區光鎮里14鄰南大路545號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,民宅,FOA00378,光鎮里,新竹市東區光鎮里13鄰南大路537巷18號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00379,光鎮里,新竹市東區光鎮里18鄰南大路537巷30-32號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00380,光鎮里,新竹市東區光鎮里3鄰南大路573號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,育賢國中,FOA00381,光鎮里,新竹市東區光鎮里南大路569號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,育賢國中,FOA00382,光鎮里,新竹市東區光鎮里南大路569號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00383,光鎮里,新竹市東區光鎮里12鄰南大路778號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00384,光鎮里,新竹市東區光鎮里12鄰南大路810-816號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00385,光鎮里,新竹市東區光鎮里12鄰南大路798-806號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00386,光鎮里,新竹市東區光鎮里6鄰南大路878巷29號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00387,光鎮里,新竹市東區光鎮里6鄰南大路878巷33號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00388,光鎮里,新竹市東區光鎮里南大路714-720號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00389,光鎮里,新竹市東區光鎮里6鄰南大路878巷31號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00390,光鎮里,新竹市東區光鎮里6鄰南大路878巷35號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00391,光鎮里,新竹市東區光鎮里6鄰南大路878巷25號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00392,光鎮里,新竹市東區光鎮里6鄰南大路878巷27號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00393,光鎮里,新竹市東區光鎮里6鄰南大路878巷23號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00394,新光里,新竹市東區新光里19鄰明湖路198巷3-5號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00397,湖濱里,新竹市東區湖濱里14鄰明湖路441巷6號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,民宅,FOA00398,新光里,新竹市東區新光里12鄰明湖路175巷7-13號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,民宅,FOA00399,新光里,新竹市東區新光里8鄰明湖路315-329號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00400,湖濱里,新竹市東區湖濱里9鄰明湖路393巷25弄21號,24.77724,120.98695,1.0,2417.0,第三分局,
